Player Id,Name,Position,Year,Team,Games Played,Games Started
royfoster/2500690,"Foster, Roy",,1991,San Francisco 49ers,16,16
royfoster/2500690,"Foster, Roy",,1990,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1989,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1988,Miami Dolphins,15,--
royfoster/2500690,"Foster, Roy",,1987,Miami Dolphins,12,--
royfoster/2500690,"Foster, Roy",,1986,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1985,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1984,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1983,Miami Dolphins,16,--
royfoster/2500690,"Foster, Roy",,1982,Miami Dolphins,9,--
tonycemore/2511306,"Cemore, Tony",,1941,Philadelphia Eagles,10,--
butchgibson/2514832,"Gibson, Butch",,1934,New York Giants,13,--
butchgibson/2514832,"Gibson, Butch",,1933,New York Giants,14,--
butchgibson/2514832,"Gibson, Butch",,1932,New York Giants,12,--
butchgibson/2514832,"Gibson, Butch",,1931,New York Giants,14,--
butchgibson/2514832,"Gibson, Butch",,1930,New York Giants,14,--
edreagen/2523812,"Reagen, Ed",,1926,Brooklyn Lions,1,--
gregjerman/2504887,"Jerman, Greg",,2005,Buffalo Bills,9,3
gregjerman/2504887,"Jerman, Greg",,2004,Miami Dolphins,1,0
gregjerman/2504887,"Jerman, Greg",,2003,Miami Dolphins,8,1
gregjerman/2504887,"Jerman, Greg",,2002,Miami Dolphins,2,0
lucasnix/2535834,"Nix, Lucas",,2013,Oakland Raiders,14,10
lucasnix/2535834,"Nix, Lucas",,2012,Oakland Raiders,1,0
reesodhiambo/2555142,"Odhiambo, Rees",OG,2016,Seattle Seahawks,8,0
geraldperry/2502448,"Perry, Gerald",,1995,Oakland Raiders,3,3
geraldperry/2502448,"Perry, Gerald",,1994,Los Angeles Raiders,12,12
geraldperry/2502448,"Perry, Gerald",,1993,Los Angeles Raiders,15,15
geraldperry/2502448,"Perry, Gerald",,1992,Los Angeles Rams,16,16
geraldperry/2502448,"Perry, Gerald",,1991,Los Angeles Rams,11,9
geraldperry/2502448,"Perry, Gerald",,1990,Denver Broncos,8,--
geraldperry/2502448,"Perry, Gerald",,1989,Denver Broncos,16,--
geraldperry/2502448,"Perry, Gerald",,1988,Denver Broncos,16,--
edopalewski/2522522,"Opalewski, Ed",,1944,Detroit Lions,9,--
edopalewski/2522522,"Opalewski, Ed",,1943,Detroit Lions,2,--
joelindahl/2519519,"Lindahl, Joe",,1945,New York Giants,2,--
kelvindavis/2512586,"Davis, Kelvin",,1987,New York Giants,1,--
orrinolsen/2522470,"Olsen, Orrin",,1976,Kansas City Chiefs,14,--
mikeverstegen/2503466,"Verstegen, Mike",,1998,St. Louis Rams,0,0
mikeverstegen/2503466,"Verstegen, Mike",,1997,New Orleans Saints,14,8
mikeverstegen/2503466,"Verstegen, Mike",,1996,New Orleans Saints,8,4
mikeverstegen/2503466,"Verstegen, Mike",,1995,New Orleans Saints,0,0
ryandiem/2504653,"Diem, Ryan",,2011,Indianapolis Colts,11,11
ryandiem/2504653,"Diem, Ryan",,2010,Indianapolis Colts,16,16
ryandiem/2504653,"Diem, Ryan",,2009,Indianapolis Colts,15,15
ryandiem/2504653,"Diem, Ryan",,2008,Indianapolis Colts,16,16
ryandiem/2504653,"Diem, Ryan",,2007,Indianapolis Colts,10,10
ryandiem/2504653,"Diem, Ryan",,2006,Indianapolis Colts,15,15
ryandiem/2504653,"Diem, Ryan",,2005,Indianapolis Colts,14,14
ryandiem/2504653,"Diem, Ryan",,2004,Indianapolis Colts,16,16
ryandiem/2504653,"Diem, Ryan",,2003,Indianapolis Colts,13,13
ryandiem/2504653,"Diem, Ryan",,2002,Indianapolis Colts,16,16
ryandiem/2504653,"Diem, Ryan",,2001,Indianapolis Colts,15,8
jeffsaturday/2502838,"Saturday, Jeff",,2012,Green Bay Packers,14,14
jeffsaturday/2502838,"Saturday, Jeff",,2011,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2010,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2009,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2008,Indianapolis Colts,12,12
jeffsaturday/2502838,"Saturday, Jeff",,2007,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2006,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2005,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2004,Indianapolis Colts,14,14
jeffsaturday/2502838,"Saturday, Jeff",,2003,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2002,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2001,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,2000,Indianapolis Colts,16,16
jeffsaturday/2502838,"Saturday, Jeff",,1999,Indianapolis Colts,11,2
markbehning/2509310,"Behning, Mark",,1986,Pittsburgh Steelers,16,--
billleach/2519212,"Leach, Bill",,1987,New Orleans Saints,1,--
vicmarkov/2520164,"Markov, Vic",,1938,Cleveland Rams,10,--
vincejasper/2517436,"Jasper, Vince",,1987,New York Jets,3,--
pepper/2522995,"Pepper, null",,1920,Rochester Jeffersons,1,--
berniedigris/2512932,"Digris, Bernie",,1943,Chicago Bears,2,--
billadams/2508229,"Adams, Bill",,1978,Buffalo Bills,6,--
billadams/2508229,"Adams, Bill",,1977,Buffalo Bills,9,--
billadams/2508229,"Adams, Bill",,1976,Buffalo Bills,11,--
billadams/2508229,"Adams, Bill",,1975,Buffalo Bills,6,--
billadams/2508229,"Adams, Bill",,1974,Buffalo Bills,8,--
billadams/2508229,"Adams, Bill",,1972,Buffalo Bills,6,--
markdennis/2500368,"Dennis, Mark",,1996,Carolina Panthers,16,8
markdennis/2500368,"Dennis, Mark",,1995,Carolina Panthers,12,9
markdennis/2500368,"Dennis, Mark",,1994,Cincinnati Bengals,7,1
markdennis/2500368,"Dennis, Mark",,1993,Miami Dolphins,16,0
markdennis/2500368,"Dennis, Mark",,1992,Miami Dolphins,16,8
markdennis/2500368,"Dennis, Mark",,1991,Miami Dolphins,16,16
markdennis/2500368,"Dennis, Mark",,1990,Miami Dolphins,16,--
markdennis/2500368,"Dennis, Mark",,1989,Miami Dolphins,8,--
markdennis/2500368,"Dennis, Mark",,1988,Miami Dolphins,13,--
markdennis/2500368,"Dennis, Mark",,1987,Miami Dolphins,5,--
jonasjennings/2504605,"Jennings, Jonas",,2008,San Francisco 49ers,2,2
jonasjennings/2504605,"Jennings, Jonas",,2007,San Francisco 49ers,5,5
jonasjennings/2504605,"Jennings, Jonas",,2006,San Francisco 49ers,13,13
jonasjennings/2504605,"Jennings, Jonas",,2005,San Francisco 49ers,3,3
jonasjennings/2504605,"Jennings, Jonas",,2004,Buffalo Bills,14,14
jonasjennings/2504605,"Jennings, Jonas",,2003,Buffalo Bills,11,11
jonasjennings/2504605,"Jennings, Jonas",,2002,Buffalo Bills,15,15
jonasjennings/2504605,"Jennings, Jonas",,2001,Buffalo Bills,12,12
aldennis/2512796,"Dennis, Al",,1977,Cleveland Browns,14,--
aldennis/2512796,"Dennis, Al",,1976,Cleveland Browns,10,--
aldennis/2512796,"Dennis, Al",,1973,San Diego Chargers,7,--
jerrydennerlein/2512792,"Dennerlein, Jerry",,1940,New York Giants,11,--
jerrydennerlein/2512792,"Dennerlein, Jerry",,1937,New York Giants,11,--
brenogiacomini/758,"Giacomini, Breno",T,2016,New York Jets,5,5
brenogiacomini/758,"Giacomini, Breno",T,2015,New York Jets,16,16
brenogiacomini/758,"Giacomini, Breno",T,2014,New York Jets,16,16
brenogiacomini/758,"Giacomini, Breno",T,2013,Seattle Seahawks,9,9
brenogiacomini/758,"Giacomini, Breno",T,2012,Seattle Seahawks,16,16
brenogiacomini/758,"Giacomini, Breno",T,2011,Seattle Seahawks,15,8
brenogiacomini/758,"Giacomini, Breno",T,2010,Seattle Seahawks,0,0
brenogiacomini/758,"Giacomini, Breno",T,2009,Green Bay Packers,0,0
brenogiacomini/758,"Giacomini, Breno",T,2008,Green Bay Packers,1,0
chrissamuels/2504251,"Samuels, Chris",,2009,Washington Redskins,5,5
chrissamuels/2504251,"Samuels, Chris",,2008,Washington Redskins,12,12
chrissamuels/2504251,"Samuels, Chris",,2007,Washington Redskins,16,16
chrissamuels/2504251,"Samuels, Chris",,2006,Washington Redskins,16,16
chrissamuels/2504251,"Samuels, Chris",,2005,Washington Redskins,16,16
chrissamuels/2504251,"Samuels, Chris",,2004,Washington Redskins,16,16
chrissamuels/2504251,"Samuels, Chris",,2003,Washington Redskins,13,13
chrissamuels/2504251,"Samuels, Chris",,2002,Washington Redskins,15,15
chrissamuels/2504251,"Samuels, Chris",,2001,Washington Redskins,16,16
chrissamuels/2504251,"Samuels, Chris",,2000,Washington Redskins,16,16
chrischester/2495819,"Chester, Chris",OG,2016,Atlanta Falcons,16,16
chrischester/2495819,"Chester, Chris",OG,2015,Atlanta Falcons,16,16
chrischester/2495819,"Chester, Chris",OG,2014,Washington Redskins,16,16
chrischester/2495819,"Chester, Chris",OG,2013,Washington Redskins,16,16
chrischester/2495819,"Chester, Chris",OG,2012,Washington Redskins,16,16
chrischester/2495819,"Chester, Chris",OG,2011,Washington Redskins,16,16
chrischester/2495819,"Chester, Chris",OG,2010,Baltimore Ravens,14,14
chrischester/2495819,"Chester, Chris",OG,2009,Baltimore Ravens,16,13
chrischester/2495819,"Chester, Chris",OG,2008,Baltimore Ravens,16,11
chrischester/2495819,"Chester, Chris",OG,2007,Baltimore Ravens,16,5
chrischester/2495819,"Chester, Chris",OG,2006,Baltimore Ravens,11,4
tomcompton/2532816,"Compton, Tom",T,2016,Atlanta Falcons,16,0
tomcompton/2532816,"Compton, Tom",T,2015,Washington Redskins,13,1
tomcompton/2532816,"Compton, Tom",T,2014,Washington Redskins,16,9
tomcompton/2532816,"Compton, Tom",T,2013,Washington Redskins,15,0
tomcompton/2532816,"Compton, Tom",T,2012,Washington Redskins,0,0
marcusmartin/2543670,"Martin, Marcus",C,2016,San Francisco 49ers,4,2
marcusmartin/2543670,"Martin, Marcus",C,2015,San Francisco 49ers,14,14
marcusmartin/2543670,"Martin, Marcus",C,2014,San Francisco 49ers,8,8
bobkhayat/2518411,"Khayat, Bob",,1963,Washington Redskins,14,--
bobkhayat/2518411,"Khayat, Bob",,1962,Washington Redskins,14,--
bobkhayat/2518411,"Khayat, Bob",,1960,Washington Redskins,12,--
andrewgissinger/2514920,"Gissinger, Andrew",,1984,San Diego Chargers,16,--
andrewgissinger/2514920,"Gissinger, Andrew",,1983,San Diego Chargers,16,--
andrewgissinger/2514920,"Gissinger, Andrew",,1982,San Diego Chargers,9,--
heiniejawish/2517442,"Jawish, Heinie",,1926,Pottsville Maroons,9,--
justindrescher/2513195,"Drescher, Justin",LS,2016,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2015,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2014,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2013,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2012,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2011,New Orleans Saints,16,0
justindrescher/2513195,"Drescher, Justin",LS,2010,New Orleans Saints,6,0
spencerfolau/2500665,"Folau, Spencer",,2004,New Orleans Saints,16,3
spencerfolau/2500665,"Folau, Spencer",,2003,New Orleans Saints,14,1
spencerfolau/2500665,"Folau, Spencer",,2002,New Orleans Saints,16,16
spencerfolau/2500665,"Folau, Spencer",,2001,Miami Dolphins,16,15
spencerfolau/2500665,"Folau, Spencer",,2000,Baltimore Ravens,11,4
spencerfolau/2500665,"Folau, Spencer",,1999,Baltimore Ravens,5,1
spencerfolau/2500665,"Folau, Spencer",,1998,Baltimore Ravens,3,3
spencerfolau/2500665,"Folau, Spencer",,1997,Baltimore Ravens,10,0
t.j.lang/89746,"Lang, T.J.",OG,2016,Green Bay Packers,13,13
t.j.lang/89746,"Lang, T.J.",OG,2015,Green Bay Packers,15,15
t.j.lang/89746,"Lang, T.J.",OG,2014,Green Bay Packers,16,16
t.j.lang/89746,"Lang, T.J.",OG,2013,Green Bay Packers,16,16
t.j.lang/89746,"Lang, T.J.",OG,2012,Green Bay Packers,15,15
t.j.lang/89746,"Lang, T.J.",OG,2011,Green Bay Packers,16,16
t.j.lang/89746,"Lang, T.J.",OG,2010,Green Bay Packers,12,0
t.j.lang/89746,"Lang, T.J.",OG,2009,Green Bay Packers,16,3
scottwells/2506025,"Wells, Scott",,2014,St. Louis Rams,16,16
scottwells/2506025,"Wells, Scott",,2013,St. Louis Rams,12,12
scottwells/2506025,"Wells, Scott",,2012,St. Louis Rams,7,7
scottwells/2506025,"Wells, Scott",,2011,Green Bay Packers,16,16
scottwells/2506025,"Wells, Scott",,2010,Green Bay Packers,16,16
scottwells/2506025,"Wells, Scott",,2009,Green Bay Packers,15,14
scottwells/2506025,"Wells, Scott",,2008,Green Bay Packers,13,13
scottwells/2506025,"Wells, Scott",,2007,Green Bay Packers,14,13
scottwells/2506025,"Wells, Scott",,2006,Green Bay Packers,16,16
scottwells/2506025,"Wells, Scott",,2005,Green Bay Packers,16,10
scottwells/2506025,"Wells, Scott",,2004,Green Bay Packers,5,2
brucearmstrong/2499455,"Armstrong, Bruce",,2000,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1999,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1998,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1997,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1996,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1995,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1994,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1993,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1992,New England Patriots,8,8
brucearmstrong/2499455,"Armstrong, Bruce",,1991,New England Patriots,16,16
brucearmstrong/2499455,"Armstrong, Bruce",,1990,New England Patriots,16,--
brucearmstrong/2499455,"Armstrong, Bruce",,1989,New England Patriots,16,--
brucearmstrong/2499455,"Armstrong, Bruce",,1988,New England Patriots,16,--
brucearmstrong/2499455,"Armstrong, Bruce",,1987,New England Patriots,12,--
hallahar/2518980,"Lahar, Hal",,1948,Buffalo Bills,0,--
hallahar/2518980,"Lahar, Hal",,1947,Buffalo Bills,0,--
hallahar/2518980,"Lahar, Hal",,1946,Buffalo Bisons,0,--
hallahar/2518980,"Lahar, Hal",,1941,Chicago Bears,8,--
toddweiner/2503585,"Weiner, Todd",,2008,Atlanta Falcons,16,11
toddweiner/2503585,"Weiner, Todd",,2007,Atlanta Falcons,8,7
toddweiner/2503585,"Weiner, Todd",,2006,Atlanta Falcons,16,16
toddweiner/2503585,"Weiner, Todd",,2005,Atlanta Falcons,15,15
toddweiner/2503585,"Weiner, Todd",,2004,Atlanta Falcons,16,16
toddweiner/2503585,"Weiner, Todd",,2003,Atlanta Falcons,16,16
toddweiner/2503585,"Weiner, Todd",,2002,Atlanta Falcons,16,15
toddweiner/2503585,"Weiner, Todd",,2001,Seattle Seahawks,16,13
toddweiner/2503585,"Weiner, Todd",,2000,Seattle Seahawks,16,6
toddweiner/2503585,"Weiner, Todd",,1999,Seattle Seahawks,11,1
toddweiner/2503585,"Weiner, Todd",,1998,Seattle Seahawks,6,0
berniedarre/2512468,"Darre, Bernie",,1961,Washington Redskins,12,--
halebersole/2513433,"Ebersole, Hal",,1923,Cleveland Indians,2,--
peachesnadolney/2521929,"Nadolney, Peaches",,1925,Milwaukee Badgers,6,--
peachesnadolney/2521929,"Nadolney, Peaches",,1924,Milwaukee Badgers,3,--
peachesnadolney/2521929,"Nadolney, Peaches",,1923,Milwaukee Badgers,3,--
peachesnadolney/2521929,"Nadolney, Peaches",,1922,Green Bay Packers,8,--
bobyoung/2529574,"Young, Bob",,1981,New Orleans Saints,2,--
bobyoung/2529574,"Young, Bob",,1980,Houston Oilers,15,--
bobyoung/2529574,"Young, Bob",,1979,St. Louis Cardinals,13,--
bobyoung/2529574,"Young, Bob",,1978,St. Louis Cardinals,16,--
bobyoung/2529574,"Young, Bob",,1977,St. Louis Cardinals,14,--
bobyoung/2529574,"Young, Bob",,1976,St. Louis Cardinals,14,--
bobyoung/2529574,"Young, Bob",,1975,St. Louis Cardinals,12,--
bobyoung/2529574,"Young, Bob",,1974,St. Louis Cardinals,9,--
bobyoung/2529574,"Young, Bob",,1973,St. Louis Cardinals,13,--
bobyoung/2529574,"Young, Bob",,1972,St. Louis Cardinals,14,--
bobyoung/2529574,"Young, Bob",,1971,Houston Oilers,14,--
bobyoung/2529574,"Young, Bob",,1970,Denver Broncos,14,--
bobyoung/2529574,"Young, Bob",,1969,Denver Broncos,14,--
bobyoung/2529574,"Young, Bob",,1968,Denver Broncos,14,--
bobyoung/2529574,"Young, Bob",,1967,Denver Broncos,5,--
bobyoung/2529574,"Young, Bob",,1966,Denver Broncos,11,--
donparker/2522736,"Parker, Don",,1967,San Francisco 49ers,12,--
alkaporch/2518136,"Kaporch, Al",,1945,Detroit Lions,2,--
alkaporch/2518136,"Kaporch, Al",,1944,Detroit Lions,10,--
alkaporch/2518136,"Kaporch, Al",,1943,Detroit Lions,10,--
zachpiller/2502486,"Piller, Zach",,2006,Tennessee Titans,3,3
zachpiller/2502486,"Piller, Zach",,2005,Tennessee Titans,16,16
zachpiller/2502486,"Piller, Zach",,2004,Tennessee Titans,1,1
zachpiller/2502486,"Piller, Zach",,2003,Tennessee Titans,16,16
zachpiller/2502486,"Piller, Zach",,2002,Tennessee Titans,13,13
zachpiller/2502486,"Piller, Zach",,2001,Tennessee Titans,14,9
zachpiller/2502486,"Piller, Zach",,2000,Tennessee Titans,16,0
zachpiller/2502486,"Piller, Zach",,1999,Tennessee Titans,8,0
johndemarie/2512770,"Demarie, John",,1976,Seattle Seahawks,9,--
johndemarie/2512770,"Demarie, John",,1975,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1974,Cleveland Browns,11,--
johndemarie/2512770,"Demarie, John",,1973,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1972,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1971,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1970,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1969,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1968,Cleveland Browns,14,--
johndemarie/2512770,"Demarie, John",,1967,Cleveland Browns,14,--
burtingwersen/2517167,"Ingwersen, Burt",,1920,Decatur Staleys,13,--
tre'johnson/2501458,"Johnson, Tre'",,2002,Washington Redskins,10,3
tre'johnson/2501458,"Johnson, Tre'",,2001,Cleveland Browns,3,3
tre'johnson/2501458,"Johnson, Tre'",,2000,Washington Redskins,4,4
tre'johnson/2501458,"Johnson, Tre'",,1999,Washington Redskins,16,16
tre'johnson/2501458,"Johnson, Tre'",,1998,Washington Redskins,10,10
tre'johnson/2501458,"Johnson, Tre'",,1997,Washington Redskins,11,11
tre'johnson/2501458,"Johnson, Tre'",,1996,Washington Redskins,15,15
tre'johnson/2501458,"Johnson, Tre'",,1995,Washington Redskins,10,9
tre'johnson/2501458,"Johnson, Tre'",,1994,Washington Redskins,14,1
loyalrobb/2524247,"Robb, Loyal",,1920,Rock Island Independents,1,--
chrisclark/2507358,"Clark, Chris",T,2016,Houston Texans,16,14
chrisclark/2507358,"Clark, Chris",T,2015,Houston Texans,11,4
chrisclark/2507358,"Clark, Chris",T,2014,Denver Broncos,13,7
chrisclark/2507358,"Clark, Chris",T,2013,Denver Broncos,16,14
chrisclark/2507358,"Clark, Chris",T,2012,Denver Broncos,16,0
chrisclark/2507358,"Clark, Chris",T,2011,Denver Broncos,16,6
chrisclark/2507358,"Clark, Chris",T,2010,Denver Broncos,8,0
dickgibson/2514843,"Gibson, Dick",,1923,Louisville Brecks,3,--
dickgibson/2514843,"Gibson, Dick",,1922,Louisville Brecks,2,--
omensky/2522496,"Omensky, null",,1926,Louisville Colonels,1,--
tedpavelec/2522889,"Pavelec, Ted",,1943,Detroit Lions,5,--
tedpavelec/2522889,"Pavelec, Ted",,1942,Detroit Lions,10,--
tedpavelec/2522889,"Pavelec, Ted",,1941,Detroit Lions,10,--
jackmartin/2520250,"Martin, Jack",,1949,Los Angeles Rams,12,--
jackmartin/2520250,"Martin, Jack",,1948,Los Angeles Rams,12,--
jackmartin/2520250,"Martin, Jack",,1947,Los Angeles Rams,11,--
waltellis/2513590,"Ellis, Walt",,1927,Chicago Cardinals,8,--
waltellis/2513590,"Ellis, Walt",,1926,Chicago Cardinals,10,--
waltellis/2513590,"Ellis, Walt",,1925,Detroit Panthers,1,--
waltellis/2513590,"Ellis, Walt",,1925,Columbus Tigers,9,--
waltellis/2513590,"Ellis, Walt",,1924,Columbus Tigers,8,--
chrismassey/2505208,"Massey, Chris",,2011,Chicago Bears,6,0
chrismassey/2505208,"Massey, Chris",,2010,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2009,St. Louis Rams,7,0
chrismassey/2505208,"Massey, Chris",,2008,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2007,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2006,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2005,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2004,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2003,St. Louis Rams,16,0
chrismassey/2505208,"Massey, Chris",,2002,St. Louis Rams,16,1
erickush/2541312,"Kush, Eric",OG,2016,Chicago Bears,8,4
erickush/2541312,"Kush, Eric",OG,2015,St. Louis Rams,7,0
erickush/2541312,"Kush, Eric",OG,2015,Tampa Bay Buccaneers,0,0
erickush/2541312,"Kush, Eric",OG,2014,Kansas City Chiefs,0,0
erickush/2541312,"Kush, Eric",OG,2013,Kansas City Chiefs,3,1
chrisdishman/2500404,"Dishman, Chris",,2004,St. Louis Rams,7,5
chrisdishman/2500404,"Dishman, Chris",,2003,Arizona Cardinals,14,2
chrisdishman/2500404,"Dishman, Chris",,2002,Arizona Cardinals,14,14
chrisdishman/2500404,"Dishman, Chris",,2001,Arizona Cardinals,16,5
chrisdishman/2500404,"Dishman, Chris",,2000,Arizona Cardinals,14,12
chrisdishman/2500404,"Dishman, Chris",,1999,Arizona Cardinals,13,10
chrisdishman/2500404,"Dishman, Chris",,1998,Arizona Cardinals,12,11
chrisdishman/2500404,"Dishman, Chris",,1997,Arizona Cardinals,8,0
joesantone/2524911,"Santone, Joe",,1926,Hartford Blues,2,--
howardglenn/2514952,"Glenn, Howard",,1960,New York Titans,4,--
ronsams/2524831,"Sams, Ron",,1986,New York Jets,0,--
ronsams/2524831,"Sams, Ron",,1984,Minnesota Vikings,12,--
ronsams/2524831,"Sams, Ron",,1983,Green Bay Packers,3,--
pauloswald/2522584,"Oswald, Paul",,1988,Atlanta Falcons,3,--
pauloswald/2522584,"Oswald, Paul",,1988,Dallas Cowboys,1,--
pauloswald/2522584,"Oswald, Paul",,1987,Pittsburgh Steelers,2,--
shawnharper/2501035,"Harper, Shawn",,1995,Indianapolis Colts,8,0
shawnharper/2501035,"Harper, Shawn",,1993,Los Angeles Rams,0,0
shawnharper/2501035,"Harper, Shawn",,1992,Los Angeles Rams,0,0
donaldthomas/844,"Thomas, Donald",,2013,Indianapolis Colts,2,2
donaldthomas/844,"Thomas, Donald",,2012,New England Patriots,16,7
donaldthomas/844,"Thomas, Donald",,2011,New England Patriots,10,1
